date,unit,g_rgdp,g_cpi,sti,g_oil,g_gas
2009-06-30,es,-0.9734275377966561,1.2054492684239193,1.00667,29.40246284896677,-29.55943033382482
2009-09-30,es,-0.31012032733857,-0.41719724719690987,0.8,14.18337143507582,-14.988815284443024
2009-12-31,es,-0.06318058707961427,1.0145161580709328,0.863333,10.154556489983513,22.905263468522374
2010-03-31,es,0.2991969208976819,-0.7192453636946539,0.793333,2.0394389303510785,14.586896026915852
2010-06-30,es,0.18811685082447127,1.7035843681750151,1.64333,1.4362853620275118,-15.42908671945371
2010-09-30,es,0.04105720509901545,-0.06998950443177776,1.87333,-3.4725518570446923,3.3337932199964726
2010-12-31,es,0.001109420272449313,1.6073369158957185,2.46333,12.334849323739405,-4.86351217346952
2011-03-31,es,-0.40278781766955873,0.18683323198667168,2.37667,15.508918483291012,9.784047894209635
2011-06-30,es,-0.4849744035555936,1.7046144009507103,2.58333,9.828934543596812,6.996082158519723
2011-09-30,es,-0.353579138688076,-0.474370413728753,3.29,-6.550798868646979,1.397803264964459
2011-12-31,es,-0.5251957149995157,1.3015368112070824,3.89,0.08432369440249943,-6.36764222806816
2012-03-31,es,-0.9625441412166147,-0.5956401508944609,1.7,8.680109087110122,-10.214727639712606
2012-06-30,es,-0.9465750428812036,1.719568545587613,3.29,-9.004871959182292,-1.729916490376926
2012-09-30,es,-0.7327648039711754,0.2931860046892609,3.25667,-0.054175032864822725,5.9199644342464275
2012-12-31,es,-0.9857079522969769,1.6298599833843852,2.40667,-0.826193733646452,7.389081290097632
2013-03-31,es,-0.35463040495322673,-1.055443412672652,1.42,3.05455404874726,2.1281578389934275
2013-06-30,es,-0.06856869970501833,0.8415196925284363,1.16,-5.643466685650633,7.80028491389313
2013-09-30,es,-0.07646054714385286,-0.21438233498587422,1.27333,7.812600068947351,-9.023792509919737
2013-12-31,es,0.2831992021918417,0.5490173377203256,0.823333,-2.717763338884094,3.207494534878119
2014-03-31,es,0.4305060501193836,-1.1573771156377255,0.636667,-0.8236872194590461,13.270718536805681
2014-06-30,es,0.40151096487202054,1.0459564912973285,0.395667,2.536979561338626,-10.092801308415567
2014-09-30,es,0.5886556084438332,-0.7647150947081016,0.193333,-5.751380587245247,-12.38448623746402
2014-12-31,es,0.7376789753672064,0.3737623487767294,0.32,-29.688246503311078,-0.46855605957398794
2015-03-31,es,0.9505394740521034,-1.6835572810532717,0.133333,-36.900995491868386,-17.872850023726716
2015-06-30,es,0.7742987879859164,1.814044763451328,0.06,15.882705061233438,-13.531584641253414
