date,ip_growth,inflation,tbill_3m,fci
1977-02-01,1.51042692276992,1.0169579169629,0.389166666666666,-0.94
1977-03-01,1.23777523393502,0.50462680676242,0.383333333333333,-0.91
1977-04-01,0.901378229538485,0.668898815079632,0.378333333333333,-0.78
1977-05-01,0.846762313516125,0.332779009267536,0.413333333333333,-0.62
1977-06-01,0.734688354893675,0.497101272202016,0.418333333333333,-0.54
1977-07-01,0.170145207899707,0.49464239353254,0.4325,-0.55
1977-08-01,0.0208824070656366,0.492207720542836,0.4575,-0.5
1977-09-01,0.471198843717868,0.326797676461598,0.484166666666666,-0.4
1977-10-01,0.233110741779096,0.488202759730871,0.513333333333333,-0.28
1977-11-01,0.0654969813969508,0.647251450561725,0.508333333333333,-0.21
1977-12-01,0.140797558474581,0.482704074831552,0.505833333333333,-0.21
1978-01-01,-1.37144697176925,0.640002184546784,0.536666666666666,-0.28
1978-02-01,0.511360233179525,0.477327875265754,0.5375,-0.23
1978-03-01,1.86658523273255,0.632913505164722,0.524166666666666,-0.06
1978-04-01,2.06801513329475,0.785549994030887,0.524166666666666,0.12
1978-05-01,0.34311535225755,0.934586241823787,0.534166666666666,0.32
1978-06-01,0.687485147045396,0.772204609391025,0.560833333333333,0.45
1978-07-01,-0.0365468041504613,0.766287274556987,0.584166666666666,0.45
1978-08-01,0.366055991298708,0.608829886725459,0.59,0.4
1978-09-01,0.280277772932757,0.906350615334705,0.654166666666666,0.48
1978-10-01,0.804436183447698,0.89820963158278,0.665833333333333,1.07
1978-11-01,0.726120996271095,0.59435539008481,0.72,1.63
1978-12-01,0.567151407922716,0.590843668616614,0.756666666666666,1.59
1979-01-01,-0.669059668198945,0.87977107035293,0.779166666666666,1.16
1979-02-01,0.564825811382085,1.01671173554445,0.776666666666666,0.74
1979-03-01,0.334555066414665,1.006478661614,0.79,0.41
1979-04-01,-1.09044680495569,0.996449525943177,0.788333333333333,0.35
